,id,2033-1,2033-2,2033-3,2033-4,2033-5,2033-6,2033-7,2033-8,2033-9,2033-10,2033-11,2033-12,2034-1,2034-2,2034-3,2034-4,2034-5,2034-6,2034-7,2034-8,2034-9,2034-10,2034-11,2034-12,total_score,last_6_month_score
0,0f40677ab7,0,0,0,0,1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,14,6
0,00575c7901,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,9f847153de,0,0,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,19,6
0,d503cb6f1c,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,771205712b,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,d5bc2a0791,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,15,2
0,5f013b6a5d,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,95f80b5de3,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2
0,a7db8d6406,0,0,0,1,1,1,1,1,1,1,-1,-1,-1,0,0,1,1,1,1,1,1,1,-1,-1,9,2
0,87b820e6ab,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,4d082ae657,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,14,6
0,995140fea2,0,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,19,6
0,7dc2f76f3c,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,cad2c37c59,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,-1,-1,1,-1,1,-1,-1,-1,1,-2
0,5735fdd10f,0,0,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,13,2
0,bc66ddca2c,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,d5999526ad,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,7ebe98c24a,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,9,-2
0,b4f1ca32eb,0,0,0,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,16,6
0,82570b03bc,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,20,6
0,4b8be91984,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,15,4
0,9dde169005,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,bf414df97e,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2
0,87c426df45,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,-2,0
0,fbe0b8094e,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,14,6
0,faa5190de9,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,55fe56690f,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,20,6
0,4906863c67,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,12,6
0,3468ae36b4,0,0,0,0,0,0,1,1,1,1,1,-1,-1,-1,0,0,0,0,1,1,1,1,1,-1,6,4
0,3e9330f962,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,34042a00ee,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,36745cc693,0,0,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,19,6
0,7f3d68ceff,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,ba10abd90a,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16,6
0,1576fcba87,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,-1,-1,6,2
0,34ffe29f4b,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0
0,ba011942f5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,19,6
0,782d903863,0,0,0,0,0,0,1,1,1,1,1,1,-1,-1,-1,0,0,0,1,1,1,1,1,1,9,6
0,aaf1176278,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,12,0
0,27325db9d8,0,0,0,0,1,1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,149eb2cca9,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,8dce239d00,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,14,6
0,f717817f0e,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,6,3
0,17a975b080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,-3,0
0,b71ac0c792,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,10,5
0,0b229d996f,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16,6
0,9d1b72571f,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,688398b968,0,0,0,1,1,0,0,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,1,11,2
0,3834748386,0,0,0,0,0,1,0,0,1,-1,-1,-1,0,0,0,0,0,1,-1,-1,1,0,0,0,-1,-1
0,c1d4811225,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,44ee3ec72c,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,-1
0,a223d96e2e,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,c4a6bf9cac,0,0,0,0,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,14,6
0,6e378e7243,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,8,4
0,ef96f70345,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,-1,16,4
0,851ca8ff63,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,15,4
0,de9e4801de,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,4a3ef02b07,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,1e59e29ddb,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,959c13dd45,0,0,0,1,1,1,-1,-1,-1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,8,2
0,646b9ead76,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,20,6
0,2d5c822138,0,0,0,0,0,1,1,-1,-1,-1,1,1,-1,-1,-1,0,0,1,1,-1,-1,-1,1,1,-1,0
0,60e47ea329,0,0,0,0,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,14,6
0,e24f3f86d4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,bd34bad9c6,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,a85597e802,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,1e31387ff6,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,4b7cd8c5ff,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,b34fd906f3,0,0,0,0,1,1,1,1,0,0,0,0,1,1,-1,-1,1,1,1,1,-1,-1,-1,0,5,-1
0,9970a8dea0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,20,6
0,02b9d7abce,0,0,0,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,16,4
0,c19489d75a,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,-1,-1,-1,0,8,-1
0,490c15c4ce,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,-1,1,1,1,1,1,1,13,6
0,1761459eba,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,20,6
0,d2f35619e8,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,dae7bbc23a,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,20,6
0,293beafa72,0,0,0,0,0,1,1,1,-1,-1,1,1,-1,-1,-1,0,0,1,1,1,1,0,1,1,6,5
0,b0276c5ff2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,82897075ed,0,0,0,0,1,0,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,-1,7,4
0,d892470ff2,0,0,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,15,4
0,b68eae5dc4,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,12,2
0,f942757c6d,0,0,0,0,0,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,11,6
0,2bcbfaf7e6,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,14,6
0,af36940661,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,1,-1
0,cc47b012a7,0,0,0,1,1,1,1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,12,2
0,d099b797e4,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,14,6
0,7e5d56439b,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,c485402c7b,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,277df7ef05,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,e3e9e5f1a1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,fae77cd687,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,756e9a03ce,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,-1,-2
0,ee9db7bd23,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,18,6
0,521ff7c5a6,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,20,6
0,5a7410d1fe,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,20,6
0,af2a6a3596,0,0,0,1,-1,-1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,13,6
0,e06382adeb,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,-1,-1,1,12,2
0,48fd353830,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,10,5
0,01ccc9e43b,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,9,0
0,7cc864c4a4,0,0,0,0,0,0,1,1,1,-1,1,1,1,-1,-1,-1,0,0,1,1,1,0,1,1,7,5
0,3b2fcd25aa,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,10,5
0,9be04e6fcf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-1,-1
0,b7f6897f51,0,0,0,1,0,0,1,0,0,1,1,0,0,1,-1,1,-1,-1,1,-1,-1,1,1,-1,3,0
0,b8a92f3038,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,17,6
0,2a3fc46c56,0,0,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,18,5
0,626ef40bdc,0,0,0,0,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,16,6
0,1e26f9d71a,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,b5aaff38db,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,19,6
0,71e4e4add4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,a183094dc6,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,20,6
0,c1da8b0ac4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,c0b21b9d83,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,-1,-1,1,12,2
0,16acd8f383,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,425ab10f9e,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,10,5
0,c9badf7a4b,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,-2,1
0,0b3c07e00a,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,6213e1481d,0,0,0,0,1,0,0,0,1,1,1,-1,-1,0,0,0,1,-1,-1,-1,1,1,1,-1,2,0
0,80649e9ceb,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,4ea61f9872,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,-1,1
0,0b4ce03036,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,f69a05831a,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,12,6
0,ae9fecc6be,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,1dd4352c39,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0,0,0,1,-3
0,ad0d59eb23,0,0,0,0,0,0,0,1,-1,1,1,1,-1,-1,0,0,0,0,0,1,-1,1,1,1,4,3
0,87c49ec26e,0,0,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,19,6
0,0c624ef0d9,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,b0d8201ee3,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16,6
0,e997e6e1b1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,93711f0256,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,14,6
0,d20ea8fe66,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2
0,a14ae7b4e5,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,-1,-1,1,1,1,1,10,2
0,57fd9eebf3,0,0,0,0,0,0,1,1,1,1,1,1,-1,-1,-1,0,0,0,1,1,1,1,1,1,9,6
0,0ca55b00bb,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,18,6
0,19624f3547,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,67465eeda0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,4475620414,0,0,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,19,6
0,eff0a1ef00,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,c632bd590c,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,2b7c2b8fb0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,3,1
0,133251a9f0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,12,4
0,480255a918,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16,6
0,6e9c92ac91,0,0,0,1,1,0,0,0,1,1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,-1,-1,4,-2
0,1e26fe7a1b,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,-1,-1,-1,1,1,1,1,1,11,4
0,9d95cee6aa,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,18,4
0,641966b919,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,a86d6c708d,0,0,0,0,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,14,6
0,4f4d85e7e1,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,1,1,-1,-1,-1,0,0,1,1,0,0,0,2
0,70eb6a2d4c,0,0,0,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,15,6
0,f638b731ae,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,53cbaaddf1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,cd48ba9a94,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,12,6
0,29560d183b,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,18,6
0,45df268115,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,-1,1,-1,8,2
0,839bc5c26c,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,37e5fc9e76,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,a5b8ee457a,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,5b2135a02b,0,0,0,0,1,-1,-1,-1,1,1,1,1,0,0,0,0,1,-1,-1,-1,1,1,1,1,4,2
0,18b9ec16e2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,8,4
0,6229f9d640,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,8cacbee139,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,67f7750fc4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,6,3
0,c55aa09955,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,f9109ea8a7,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,3,0
0,e98413dda3,0,0,0,1,0,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,14,4
0,9143deb982,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,1,0,0,1,2
0,650d2cc5e9,0,0,0,-1,-1,-1,0,0,0,0,0,1,1,-1,1,-1,0,0,0,0,0,0,0,1,-1,1
0,07cabcb557,0,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,19,6
0,44143d3e36,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,96c953712f,0,0,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,19,6
0,e6f0a4f45b,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,8,4
0,107e418cd3,0,0,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,15,4
0,beb6636fa5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,27a4ea8e5d,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16,6
0,6524d1bb31,0,0,0,0,0,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,-1,7,0
0,727f440092,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,0221b4736b,0,0,0,0,0,1,0,1,1,1,1,1,-1,-1,-1,-1,0,1,-1,1,1,1,1,1,7,4
0,49dbe71c0f,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,1c8e841132,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,ccc5248a01,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,-1,1,1,1,13,4
0,ffb94e1865,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,722b6cfb26,0,0,0,1,1,0,1,1,0,1,1,1,-1,-1,1,1,1,-1,1,1,-1,1,1,1,11,4
0,07c91f9cc7,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,0d1fb59de7,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,5670c08287,0,0,0,0,0,1,1,1,-1,1,1,1,1,-1,-1,-1,0,1,1,1,0,1,1,1,9,5
0,76da5e1ab1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,-1,1,15,2
0,a560d0acfd,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,-2,1
0,669fafa9cf,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,2232f19dac,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,24e4b8ea11,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,3de2d329b1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,19,6
0,d6fe440e06,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,eed7256486,0,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,19,6
0,e3724d71fe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-1,-1
0,92406645df,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16,6
0,f11205719b,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,a1cc24024b,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,f7dbd63d95,0,0,0,0,1,1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,-3,-3
0,debf351d95,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,-1,-1,-1,9,0
0,d9cdd095e6,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,20,6
0,a842c2d7e2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,19,6
0,d9c961837d,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,19,6
0,122449c1fe,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,18,6
0,23209cfe8a,0,0,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,19,6
0,648f3de168,0,0,0,1,1,1,1,1,1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,0,0,0,9,3
0,4dfaee2647,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16,6
0,9c67ca2464,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,-1,-1,1,1,1,-1,1,-1,7,2
0,536dc80e30,0,0,0,0,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,14,4
0,02c9bf7fcd,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,fb3045746e,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,8,4
0,1407d62a94,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,1,1,2,2
0,7adfb52eb6,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,e5c41baa8c,0,0,0,0,1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,13,4
0,dcb958949f,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1
0,2ccc5ea050,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,20,6
0,cfb88771bc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,0,0,0,-2,-3
0,8d26adcc8b,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,0,0,0,0,0,0,1,1,2,2
0,e8ad7cccda,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,20,6
0,6fb115c88f,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
