id,count-2033-1,count-2033-2,count-2033-3,count-2033-4,count-2033-5,count-2033-6,count-2033-7,count-2033-8,count-2033-9,count-2033-10,count-2033-11,count-2033-12,count-2034-1,count-2034-2,count-2034-3,count-2034-4,count-2034-5,count-2034-6,count-2034-7,count-2034-8,count-2034-9,count-2034-10,count-2034-11,count-2034-12,volume-2033-1,volume-2033-2,volume-2033-3,volume-2033-4,volume-2033-5,volume-2033-6,volume-2033-7,volume-2033-8,volume-2033-9,volume-2033-10,volume-2033-11,volume-2033-12,volume-2034-1,volume-2034-2,volume-2034-3,volume-2034-4,volume-2034-5,volume-2034-6,volume-2034-7,volume-2034-8,volume-2034-9,volume-2034-10,volume-2034-11,volume-2034-12
fdd81011fc,104,137,123,3,32,6,8,9,10,6,9,9,9,17,12,10,30,11,8,16,5,9,9,18,416257,586523,501326,36040,422987,66209,146608,171074,122754,69359,133438,132719,135725,288254,157022,182149,486505,208341,117120,245428,68758,122869,133214,251080
c4149c1202,104,137,123,3,32,6,8,9,10,6,9,9,9,17,12,10,30,11,8,44,6,92,126,93,416257,586523,501326,36040,422987,66209,146608,171074,122754,69359,133438,132719,135725,288254,157022,182149,486505,208341,29314,171778,29493,456263,622920,449756
2d0459034b,104,137,123,9,1,6,8,1,10,1,12,12,24,99,134,109,127,95,89,87,103,110,62,63,416257,586523,501326,64727,4954,66209,146608,5384,122754,12360,33926,53951,119228,665307,992800,727580,870462,538834,704266,555219,840031,811947,411678,440731
eb772f6014,104,137,123,9,1,6,8,1,10,1,12,101,198,173,199,210,172,135,136,146,159,175,148,153,416257,586523,501326,64727,4954,66209,146608,5384,122754,12360,33926,517195,975081,942230,1002683,1073947,805808,752403,791314,762368,788387,955258,805460,914948
67bd9cbc45,104,7,3,2,1,6,8,23,1,1,2,3,6,5,6,10,6,2,119,12,11,11,11,7,416257,46095,13191,4856,4954,66209,146608,96410,5888,8316,7629,99986,85541,68446,161736,154345,95389,14411,694149,121562,122834,220957,170824,86664
dd89fe7b7a,104,7,3,2,1,6,8,5,6,10,12,17,16,12,17,13,10,12,18,13,22,16,21,25,416257,46095,13191,4856,4954,66209,146608,45705,38791,75037,191287,244419,146864,98859,201791,163395,95466,95520,199664,171005,224685,231535,262220,404390
f8b00719e2,104,7,3,2,1,5,13,14,5,11,18,18,13,19,21,13,6,12,10,13,17,10,7,11,416257,46095,13191,4856,4954,79501,176561,173091,54770,125793,125481,184943,123972,138508,152680,163395,73127,135519,167353,69244,161298,87240,59861,148967
71e09422a2,104,7,3,2,1,5,13,14,5,11,245,351,308,108,16,2,1,12,10,13,17,10,7,11,416257,46095,13191,4856,4954,79501,176561,173091,54770,125793,735826,947677,793308,281276,33158,3500,2772,135519,167353,69244,161298,87240,59861,148967
89e2d29885,12,291,817,908,444,74,33,326,686,786,613,226,570,677,711,759,397,104,66,507,777,893,810,482,67037,351516,1345033,839109,1390483,424488,109095,1144763,696736,680380,579875,286776,981171,570323,1453675,847186,1008606,597917,167251,1165155,853297,960481,963717,570430
0b88f468ca,12,291,7,6,15,18,14,24,20,13,18,31,40,92,37,44,133,197,127,277,151,127,138,146,67037,351516,36351,35094,64814,82699,55787,147832,141958,55907,122131,168488,273968,447065,167913,222607,748885,997792,715469,1794611,1042793,705255,991086,893418
681836a496,12,291,7,6,15,18,14,24,20,13,18,31,40,1,2,211,425,2329,2337,82,70,39,537,78,67037,351516,36351,35094,64814,82699,55787,147832,141958,55907,122131,168488,273968,5478,7376,937592,1820792,9492569,9528665,190063,185804,86736,2856907,398529
f002cb5dd9,12,291,7,6,15,18,14,24,20,13,18,31,40,1,2,211,425,2329,2337,82,1,14,13,6,67037,351516,36351,35094,64814,82699,55787,147832,141958,55907,122131,168488,273968,5478,7376,937592,1820792,9492569,9528665,190063,3615,51340,49967,29808
b8a9e64299,12,291,7,6,15,18,14,24,20,13,18,31,40,1,2,211,3139,1550,784,370,94,60,48,38,67037,351516,36351,35094,64814,82699,55787,147832,141958,55907,122131,168488,273968,5478,7376,937592,4720957,2594359,1188382,595527,160258,86762,80353,53981
bdebc6831e,12,291,39,105,545,998,948,147,38,141,47,95,63,30,104,92,531,1163,910,172,7,60,4,1,67037,351516,1234174,3268174,18100639,35103571,36405131,4793764,1058593,4904102,1397446,2928482,1866600,1002410,3271664,2302928,18176004,42443965,34838271,5290438,240005,86762,169870,12336
8d3d66a648,12,291,39,105,545,998,948,147,38,141,47,95,63,30,104,161,531,1163,910,172,7,60,4,1,67037,351516,1234174,3268174,18100639,35103571,36405131,4793764,1058593,4904102,1397446,2928482,1866600,1002410,3271664,828995,18176004,42443965,34838271,5290438,240005,86762,169870,12336
4ffcef37b0,12,291,39,4,545,998,948,147,38,141,47,95,63,1,104,161,531,1163,910,4,42,14,2,12,67037,351516,1234174,15365,18100639,35103571,36405131,4793764,1058593,4904102,1397446,2928482,1866600,2789,3271664,828995,18176004,42443965,34838271,15775,293888,198434,19331,245502
03e1d63f5b,12,291,39,4,545,998,948,147,38,141,47,2,70,69,73,61,69,27,16,81,76,72,79,73,67037,351516,1234174,15365,18100639,35103571,36405131,4793764,1058593,4904102,1397446,143216,1730051,1287540,1159994,896577,991590,469366,230916,1375485,1222042,1314327,2294064,1084591
2c2c731ef8,12,291,39,4,545,998,948,147,38,141,47,2,70,69,73,61,69,27,16,81,76,72,79,287,67037,351516,1234174,15365,18100639,35103571,36405131,4793764,1058593,4904102,1397446,143216,1730051,1287540,1159994,896577,991590,469366,230916,1375485,1222042,1314327,2294064,4105561
3932608d23,12,67,20,41,32,4,948,47,10,1,47,2,1,78,18,21,4,21,1,10,3,8,6,287,67037,383852,184682,460088,315007,36531,36405131,208616,42820,30427,1397446,143216,6014,457424,376707,286881,39526,165957,5382,39949,12375,25876,19542,4105561
cca5271a93,12,67,20,41,32,4,948,47,10,1,47,2,23,39,47,71,38,57,64,50,32,57,53,45,67037,383852,184682,460088,315007,36531,36405131,208616,42820,30427,1397446,143216,127525,233527,268880,430402,220618,380013,443148,324266,209044,365218,349959,279902
7d3b68bfad,12,67,64,87,62,58,66,53,50,62,43,57,71,60,75,68,62,74,66,71,93,112,112,128,67037,383852,321868,426496,280481,247693,301828,240139,204283,276020,201654,295245,293054,261626,322954,270573,293526,294124,278208,320532,431225,490972,625688,700827
1a30367739,5,8,13,11,6,11,13,12,12,14,14,8,12,11,11,10,13,10,9,16,14,13,22,20,311338,315672,453565,577097,332099,679419,616740,906622,929765,989863,730478,674887,926677,883184,803623,726726,1353734,1022523,522438,1280186,993038,1170059,1195319,1057275
734d83bb25,5,1214,4,11,6,1,13,12,6,3,3,8,1,11,1,2,13,10,9,16,14,13,22,20,311338,10461429,33480,577097,332099,12420,616740,906622,42192,2349,24673,674887,8056,883184,8056,15335,1353734,1022523,522438,1280186,993038,1170059,1195319,1057275
7549a5cdd8,5,1214,4,11,6,1,13,12,6,3,33,58,40,41,41,23,1,10,9,16,14,13,22,20,311338,10461429,33480,577097,332099,12420,616740,906622,42192,2349,650047,1231231,882579,857301,894646,547532,27193,1022523,522438,1280186,993038,1170059,1195319,1057275
5330044a63,5,1214,4,11,6,1,3,9,12,15,21,24,10,16,20,9,15,20,15,20,13,10,10,25,311338,10461429,33480,577097,332099,12420,35302,119291,139195,137784,143913,276779,105360,175883,168611,99834,116266,168328,97910,210635,179227,93245,77422,221033
5a90fc9d7b,5,1214,4,11,6,1,3,9,12,15,21,24,10,16,20,9,15,20,15,1,13,94,254,278,311338,10461429,33480,577097,332099,12420,35302,119291,139195,137784,143913,276779,105360,175883,168611,99834,116266,168328,97910,2074,179227,466793,1184961,1263484
42d334dff4,5,43,95,130,121,85,75,98,132,153,171,172,150,177,186,170,197,130,115,143,170,206,197,193,311338,202776,456881,637907,582002,378967,352716,473702,744404,765071,772941,815614,695959,807879,947934,805165,981073,627463,519696,640245,846490,878196,927060,890845
da95397f18,5,43,95,130,121,85,75,98,132,153,171,172,150,177,186,170,197,130,115,1,351,276,1151,773,311338,202776,456881,637907,582002,378967,352716,473702,744404,765071,772941,815614,695959,807879,947934,805165,981073,627463,519696,5066,3091247,2548901,10276202,7418992
7a3af30f3a,5,43,95,130,121,85,1,2,6,12,6,4,10,6,186,10,8,5,6,20,12,16,16,23,311338,202776,456881,637907,582002,378967,6020,23255,40490,33157,12665,27339,41144,32386,947934,82351,62281,38060,17257,77000,54039,71754,67189,159800
06e69bee48,16,77,11,151,35,61,35,57,74,39,53,27,23,48,51,75,73,76,64,80,73,89,16,59,73679,4299283,57728,810398,264136,1748722,265583,4083083,1248466,190978,301382,132883,117538,2561005,360317,410983,1754518,867515,367898,4486760,1319250,465553,356409,492581
251be3c55e,16,77,11,151,35,61,35,57,74,39,53,27,23,48,51,1,73,76,81,85,70,99,163,72,73679,4299283,57728,810398,264136,1748722,265583,4083083,1248466,190978,301382,132883,117538,2561005,360317,11991,1754518,867515,344286,386912,337683,610443,654774,306452
5c8ccd1d30,49,45,59,42,84,67,71,93,53,54,63,60,79,63,63,57,79,106,132,118,82,65,66,69,144588,117002,189998,155603,350408,248297,315855,498652,224552,156274,253016,250355,273492,1188679,302032,587014,349163,603348,978075,1260515,936945,266919,242717,267301
622a6c9ff0,49,45,59,42,84,9,7,21,11,10,5,15,15,10,26,34,16,27,14,16,5,5,66,69,144588,117002,189998,155603,350408,33968,26323,80351,48068,37962,21158,59483,62990,43449,133228,165102,82612,169836,72087,66151,15875,20484,242717,267301
878047f4b9,278,174,289,287,289,274,299,320,270,323,284,146,8,11,14,9,14,7,9,8,11,3,4,7,1530837,940429,1767448,1708357,1754755,1753187,1852786,1885810,1584229,2033919,1565810,852105,24298,15375,8902,23127,26313,4121,12074,6376,10460,1667,6875,26994
6352229f2b,278,174,289,287,289,274,299,320,270,323,284,146,8,11,15,52,95,72,57,61,23,16,20,10,1530837,940429,1767448,1708357,1754755,1753187,1852786,1885810,1584229,2033919,1565810,852105,24298,15375,69522,277173,665444,463539,320469,341258,108724,127156,104269,54372
756481c507,278,174,289,287,289,274,299,320,270,323,284,20,15,9,1,8,33,43,49,41,13,5,13,16,1530837,940429,1767448,1708357,1754755,1753187,1852786,1885810,1584229,2033919,1565810,87645,127991,51915,19015,201799,502416,1088480,436887,605868,1178532,208048,736713,487447
d6de489b46,13,4,11,10,8,8,11,5,9,12,6,6,6,9,11,3,15,8,10,7,7,1,13,16,103581,26967,34783,73119,34469,42877,101056,26415,46964,61421,34972,64368,41880,47758,48742,29286,104270,67071,108761,48000,61467,4260,736713,487447
33285883bc,130,108,137,145,119,133,131,116,99,125,102,96,97,89,89,88,85,97,90,94,84,91,63,68,396623,242258,309532,309423,303671,327559,344336,272096,238971,250952,238132,232143,257238,232470,202426,201895,189359,242176,179378,200691,171454,195220,142774,131132
d087d4c321,130,108,137,145,119,133,131,116,2,14,21,21,33,34,40,34,47,46,73,82,151,387,4768,4115,396623,242258,309532,309423,303671,327559,344336,272096,11694,88196,182149,146943,271003,176150,330696,213578,360807,343565,388736,501325,947570,2403749,36840176,30234392
94e5ae01cd,130,108,137,145,119,11,11,12,11,13,19,16,6,10,16,3,11,13,12,13,9,16,7,6,396623,242258,309532,309423,303671,218661,247106,270180,230501,198208,335073,202819,98040,172069,174595,69502,241563,189504,172376,223287,56356,327624,170511,137515
71a3c03fc8,130,108,137,145,119,11,11,12,11,13,19,16,6,64,387,284,395,422,217,369,414,564,812,779,396623,242258,309532,309423,303671,218661,247106,270180,230501,198208,335073,202819,98040,946173,6910843,4500451,8900518,5984319,3487933,4914763,6684534,10347995,16127897,8917435
bd9fb0a94f,130,108,137,145,119,11,11,12,11,13,19,16,6,64,387,11,10,15,70,63,76,115,219,105,396623,242258,309532,309423,303671,218661,247106,270180,230501,198208,335073,202819,98040,946173,6910843,61341,68992,93693,454042,371108,401446,669890,1136079,614250
47e855fc3c,130,108,137,145,119,11,1,8,12,12,7,3,4,6,5,6,4,7,4,8,10,4,6,13,396623,242258,309532,309423,303671,218661,3109,144093,103248,86704,54080,34285,44425,73764,45744,62021,27401,37974,27926,90274,108935,33909,101185,87422
ff2221ba77,130,108,137,1,2,3,1,8,12,12,1,3,4,6,1,6,4,142,299,321,265,32,43,20,396623,242258,309532,24602,44742,101903,35689,144093,103248,86704,6597,34285,44425,73764,11019,62021,27401,1422003,3217482,3460419,2627048,1997298,3733463,4205513
6ac49784a8,223,228,242,185,191,191,174,225,194,192,203,187,208,177,253,195,193,177,168,179,161,190,188,116,385722,379978,422948,296217,330680,334766,275188,387677,382753,346191,356623,367756,393770,301438,461097,359100,354729,335868,321850,328974,303335,343241,347259,208806
230a33cd7f,223,228,242,185,191,191,174,225,194,192,203,78,119,129,123,86,50,65,48,65,38,14,10,20,385722,379978,422948,296217,330680,334766,275188,387677,382753,346191,356623,349572,714786,769002,739573,530535,327991,384313,317661,444191,253236,84214,56795,105989
8a680659fb,223,1,2,3,1,1,1,2,2,4,2,1,119,4,123,86,1,1,3,65,3,4,3,20,385722,19462,31506,54871,20539,20241,46803,36639,38450,206540,35713,20016,714786,152178,739573,530535,65729,37649,93516,444191,164790,178438,80476,105989
e73fb0b2c4,3,4,29,84,76,81,75,73,73,71,59,89,96,108,112,103,117,146,129,87,99,80,81,99,41261,4575,1136861,4336472,4540366,2819432,3981907,2822976,3519703,3531216,2716373,5036178,3970312,2986988,4628204,3928260,5038012,5302557,4822005,3740508,3487671,3989343,3397168,4767408
53f5581008,3,4,29,84,1,4,2,73,73,71,59,89,96,108,112,103,117,146,129,87,99,80,81,99,41261,4575,1136861,4336472,20146,121519,40292,2822976,3519703,3531216,2716373,5036178,3970312,2986988,4628204,3928260,5038012,5302557,4822005,3740508,3487671,3989343,3397168,4767408
6032e301e1,3,4,29,84,1,4,2,4,87,87,938,657,163,250,388,1168,412,240,500,295,267,181,1001,535,41261,4575,1136861,4336472,20146,121519,40292,26441,423676,408992,6888297,3508632,852606,1101058,1300069,3077146,1237663,631331,2409245,1579786,1369313,970643,11258616,3520056
1926d0b8cc,3,4,29,84,1,4,2,4,87,87,938,657,163,250,1,3,412,240,1,295,2,2,3,1,41261,4575,1136861,4336472,20146,121519,40292,26441,423676,408992,6888297,3508632,852606,1101058,11453,28041,1237663,631331,14587,1579786,14427,18522,32846,5292
2f3fd2b5a3,2,8,12,7,5,8,6,3,9,13,4,20,7,11,11,11,13,6,2,5,4,12,4,4,18162,50875,73012,33346,46879,62496,28586,34432,68230,100491,19997,85948,31371,139796,187686,68389,97600,114176,6891,45804,35764,124850,38267,32084
554a9ad55b,2,8,12,7,5,8,6,3,9,13,263,597,557,473,541,491,409,334,428,302,300,393,462,315,18162,50875,73012,33346,46879,62496,28586,34432,68230,100491,1690481,4464832,4414114,3554788,4447443,3873669,3511581,2779390,3634461,2343901,2564745,3021175,3507508,2547555
b2aae50564,2,8,12,7,5,8,6,3,9,13,263,597,557,473,541,491,409,6,29,17,27,27,16,18,18162,50875,73012,33346,46879,62496,28586,34432,68230,100491,1690481,4464832,4414114,3554788,4447443,3873669,3511581,91931,571333,274285,576846,514101,275677,518486
78639fbae7,2,8,577,360,420,375,368,386,385,413,513,1021,457,428,415,380,468,408,386,412,381,444,535,995,18162,50875,5817760,3740994,4379233,4164469,3988648,4115696,3819935,4118956,5443027,10162834,4831881,4357230,4473040,3883425,4710758,4144160,3765376,4216947,4088983,4623080,5710166,10364564
005e8bb6fb,2,8,577,360,55,573,975,584,148,4,1,1,1,2,2,47,115,560,1038,593,112,10,535,995,18162,50875,5817760,3740994,1198527,13262484,21677947,10563588,2592010,102905,74572,3051,28281,109406,64032,1716646,3275734,11601409,20521963,10174075,1525604,342936,5710166,10364564
ff86f631bd,2,8,577,360,55,573,975,584,148,4,1,1,1,101,503,529,589,617,560,606,471,510,473,585,18162,50875,5817760,3740994,1198527,13262484,21677947,10563588,2592010,102905,74572,3051,28281,581906,3235342,3369477,3408116,3610166,3705205,3455218,2854876,2811363,2520214,3312174
4fb1ea89a1,2,8,577,360,55,573,975,584,148,4,1,1,1,101,503,529,589,617,4,31,19,14,55,11,18162,50875,5817760,3740994,1198527,13262484,21677947,10563588,2592010,102905,74572,3051,28281,581906,3235342,3369477,3408116,3610166,313960,1732084,161146,423120,528897,1903633
4a7b88e2c0,2,8,577,22,123,64,97,103,161,176,186,161,129,135,189,147,146,121,130,126,141,146,150,131,18162,50875,5817760,96034,575507,407816,511465,517754,898947,836166,941346,846665,648333,715521,908870,693640,699975,689336,662849,764267,745305,745248,866758,690694
51fa990c7b,2,8,577,22,123,64,97,103,161,176,186,161,129,135,189,147,146,121,130,126,141,601,399,414,18162,50875,5817760,96034,575507,407816,511465,517754,898947,836166,941346,846665,648333,715521,908870,693640,699975,689336,662849,764267,745305,3365348,1815767,2224568
a66fdb965a,2,8,577,22,123,64,97,103,161,176,186,161,129,135,189,19,21,22,52,34,41,43,28,34,18162,50875,5817760,96034,575507,407816,511465,517754,898947,836166,941346,846665,648333,715521,908870,410325,716265,321934,1489459,789835,1511000,921188,399107,491653
efe5609714,2,8,577,22,123,64,97,103,161,176,186,161,129,135,189,19,21,22,58,135,67,43,1,34,18162,50875,5817760,96034,575507,407816,511465,517754,898947,836166,941346,846665,648333,715521,908870,410325,716265,321934,222466,553619,268212,921188,3188,491653
72bb47baa2,2,2,3,1,3,3,10,10,17,12,4,8,2,8,19,13,17,16,37,19,28,13,14,9,18162,24441,43746,16562,54752,32879,110047,142072,252611,115877,32573,78364,18353,176807,191143,136010,188101,197889,458596,223352,398600,159459,107059,131120
97fa7a0b88,2,1,2,2,3,2,6,13,6,2,2,3,4,8,1,13,9,5,2,3,28,13,14,1,18162,340253,466750,1031496,54752,32879,505371,1559502,430394,205561,311160,240931,290230,176807,102646,136010,222802,256103,151470,257781,398600,159459,107059,6830
913696f5ff,2,1,2,2,3,2,6,13,6,2,17,52,40,37,33,43,50,51,76,148,204,207,132,64,18162,340253,466750,1031496,54752,32879,505371,1559502,430394,205561,93946,335712,255984,284775,213769,338416,358568,345635,563937,923927,1204253,1371948,925595,519939
88cbeb3962,2,1,2,2,3,2,6,13,6,2,17,52,40,37,33,43,50,51,2,3,3,1,6,7,18162,340253,466750,1031496,54752,32879,505371,1559502,430394,205561,93946,335712,255984,284775,213769,338416,358568,345635,23489,65097,16888,5210,120363,171726
9843e52410,2,8,104,123,150,95,93,105,71,124,172,206,118,90,142,104,331,531,307,263,136,149,306,401,18162,47458,595427,763936,783811,527984,542077,623498,352890,644919,1288727,1224622,775457,507789,873703,635705,1900672,2722778,1645439,1358186,814488,731510,2134468,2173172
2e363fb57b,2,8,104,2,2,5,4,16,11,56,57,47,36,90,269,375,664,662,730,634,531,518,446,419,18162,47458,595427,4489,3392,9430,8107,28579,20561,122999,123165,95838,69602,116876,268106,397955,661657,679065,782112,724479,605228,560547,503564,482322
3317a99c8e,2,8,18,29,33,16,18,20,35,56,80,210,48,33,20,37,39,41,26,36,49,66,125,249,18162,47458,150738,209462,306248,200580,451936,252747,385512,557748,724019,1463357,353473,270048,182376,433402,620322,579779,355307,465104,633239,568851,1183358,1840998
ee57011cd9,2,2,2,29,33,16,46,39,210,54,47,147,160,246,174,7,97,10,125,288,178,16,286,198,18162,15304,18928,209462,306248,200580,468658,438790,2389263,576662,507381,1548746,1860906,2878844,1819664,69603,1267865,217059,1424611,3426307,2837085,187142,3143578,2403405
e5343f95f3,2,2,2,29,33,16,46,39,210,54,47,14,2,2,3,2,1,8,125,16,4,10,13,2,18162,15304,18928,209462,306248,200580,468658,438790,2389263,576662,507381,21420,3162,3005,4795,2991,1664,12247,1424611,25456,6359,15768,20247,3235
cb38fba1b6,2,2,2,29,18,33,39,67,33,48,77,81,82,61,82,59,72,122,113,100,85,87,116,107,18162,15304,18928,209462,124025,136601,405352,479702,703747,2035278,1906325,974724,1745350,2378585,1247365,1466249,2576178,2061607,891786,2280008,1794023,2919893,2362382,1024681
f7247451ab,2,2,2,29,18,33,39,67,33,48,77,81,82,1,8,9,9,10,16,11,36,30,20,25,18162,15304,18928,209462,124025,136601,405352,479702,703747,2035278,1906325,974724,1745350,781,86212,118015,91876,71858,294307,293264,300625,478478,420659,437623
9ef93cf9e4,2,2,2,29,18,33,39,112,126,106,144,107,130,116,123,98,115,96,114,99,99,89,116,77,18162,15304,18928,209462,124025,136601,405352,707073,782782,683641,909883,656914,791623,748728,798879,614503,709628,602111,714333,632310,616264,574539,728515,500276
4ab1e8f5a1,2,2,2,29,3,5,11,16,17,34,25,27,20,27,23,28,28,21,26,20,42,23,17,25,18162,15304,18928,209462,13461,42493,61015,116164,110329,261452,147188,368409,127452,271604,234399,412033,438431,406678,266570,193433,281152,249644,673616,288444
15864c9929,2,2,2,29,3,5,11,16,17,34,25,27,20,27,23,28,28,43,162,149,65,62,119,86,18162,15304,18928,209462,13461,42493,61015,116164,110329,261452,147188,368409,127452,271604,234399,412033,438431,300266,1158305,922903,363650,463214,693536,445132
c006fca87c,2,2,2,29,3,5,11,16,17,34,25,27,20,27,23,28,76,31,24,69,64,40,119,86,18162,15304,18928,209462,13461,42493,61015,116164,110329,261452,147188,368409,127452,271604,234399,412033,954067,374534,259820,893275,1086641,565563,693536,445132
6fcad70b30,2,2,2,29,3,5,11,16,17,34,25,27,20,27,23,28,76,2,13,12,11,15,18,13,18162,15304,18928,209462,13461,42493,61015,116164,110329,261452,147188,368409,127452,271604,234399,412033,954067,11883,815465,2187338,1066060,1031830,3100789,621943
